"YEARS.OLD","INDUSTRY","INDIA.HQ","TOTAL_EMPLOYEES","BRANCHES","RATING","REVIEWS","PACKAGE","logPACKAGE","logREVIEWS","logRATING","logBRANCHES"
68,"Other","Other",6.62073965107352,39,3.8,573,0.02,-3.91202300542815,6.35088571671474,1.33500106673234,3.66356164612965
87,"Internet","New Delhi",8.00636756765025,7,3.9,572,0.014,-4.26869794936688,6.3491389913798,1.3609765531356,1.94591014905531
9,"Other","Other",8.00636756765025,62,4.1,571,0.00906,-4.70388615892725,6.34738920965601,1.41098697371026,4.12713438504509
16,"IT Services & Consulting","Mumbai",8.00636756765025,28,3.3,571,0.029,-3.54045944899566,6.34738920965601,1.19392246847243,3.3322045101752
44,"Software Product","Bangalore / Bengaluru",8.00636756765025,12,3.7,570,0.044,-3.12356564506388,6.3456363608286,1.30833281965018,2.484906649788
71,"Other","Pune",8.00636756765025,12,2.9,569,0.025,-3.68887945411394,6.34388043412633,1.06471073699243,2.484906649788
21,"Financial Services","Mumbai",5.85936070647464,33,3.6,569,0.042,-3.17008566069877,6.34388043412633,1.28093384546206,3.49650756146648
39,"Other","Bangalore / Bengaluru",8.00636756765025,13,3.3,569,0.039,-3.24419363285249,6.34388043412633,1.19392246847243,2.56494935746154
10,"Auto Components","Pune",8.00636756765025,10,3.6,568,0.021,-3.86323284125871,6.34212141872115,1.28093384546206,2.30258509299405
52,"Other","Bangalore / Bengaluru",8.00636756765025,22,2.6,567,0.023,-3.77226106305299,6.34035930372775,0.955511445027436,3.09104245335832
26,"Pharma","Mumbai",8.9226582995244,73,3.8,567,0.017,-4.07454193492592,6.34035930372775,1.33500106673234,4.29045944114839
27,"Engineering & Construction","Mumbai",4.83230575857184,71,3.7,567,0.011,-4.50986000618377,6.34035930372775,1.30833281965018,4.26267987704132
9,"Other","Other",6.62073965107352,6,4,567,0.025,-3.68887945411394,6.34035930372775,1.38629436111989,1.79175946922805
NA,"Other","Pune",NA,70,3.6,567,0.021,-3.86323284125871,6.34035930372775,1.28093384546206,4.24849524204936
25,"Other","Bangalore / Bengaluru",8.00636756765025,11,3.7,566,0.039,-3.24419363285249,6.33859407820318,1.30833281965018,2.39789527279837
25,"Other","Chennai",8.00636756765025,15,3.4,566,0.034,-3.38139475436598,6.33859407820318,1.22377543162212,2.70805020110221
29,"Other","Pune",6.62073965107352,94,3.9,566,0.019,-3.9633162998157,6.33859407820318,1.3609765531356,4.54329478227
52,"Other","Other",8.00636756765025,13,4.1,566,0.00654,-5.02981811351303,6.33859407820318,1.41098697371026,2.56494935746154
12,"Software Product","Other",8.00636756765025,14,4.1,565,0.018,-4.01738352108597,6.33682573114644,1.41098697371026,2.63905732961526
17,"Other","Other",6.62073965107352,88,3.8,564,0.017,-4.07454193492592,6.33505425149806,1.33500106673234,4.47733681447821
200,"Other","Other",8.00636756765025,98,4.2,564,0.023,-3.77226106305299,6.33505425149806,1.43508452528932,4.58496747867057
25,"IT Services & Consulting","Other",8.00636756765025,10,4.2,564,0.00273,-5.90345366978527,6.33505425149806,1.43508452528932,2.30258509299405
28,"Other","Pune",6.62073965107352,23,4.2,563,0.031,-3.47376807449699,6.33327962813969,1.43508452528932,3.13549421592915
108,"Other","Other",8.00636756765025,18,4.2,563,0.02,-3.91202300542815,6.33327962813969,1.43508452528932,2.89037175789616
44,"IT Services & Consulting","Pune",8.00636756765025,36,3.9,563,0.018,-4.01738352108597,6.33327962813969,1.3609765531356,3.58351893845611
53,"IT Services & Consulting","Bangalore / Bengaluru",10.3089526606443,13,3.7,561,0.04,-3.2188758248682,6.3297209055227,1.30833281965018,2.56494935746154
19,"Other","Other",6.62073965107352,71,4.4,561,0.013,-4.3428059215206,6.3297209055227,1.48160454092422,4.26267987704132
21,"Internet","Other",6.62073965107352,39,3,562,0.024,-3.72970144863419,6.33150184989369,1.09861228866811,3.66356164612965
94,"Other","Other",8.00636756765025,55,3.8,561,0.024,-3.72970144863419,6.3297209055227,1.33500106673234,4.00733318523247
28,"Financial Services","Pune",6.62073965107352,10,4.1,560,0.04,-3.2188758248682,6.32793678372919,1.41098697371026,2.30258509299405
18,"IT Services & Consulting","Other",5.85936070647464,129,3.6,560,0.00874,-4.73984508931469,6.32793678372919,1.28093384546206,4.85981240436167
153,"Other","Other",8.9226582995244,39,3.7,560,0.027,-3.61191841297781,6.32793678372919,1.30833281965018,3.66356164612965
26,"Other","Chennai",8.00636756765025,43,3.5,559,0.028,-3.57555076880693,6.3261494731551,1.25276296849537,3.76120011569356
NA,"Healthcare","Bangalore / Bengaluru",8.9226582995244,39,3.6,559,0.026,-3.64965874096066,6.3261494731551,1.28093384546206,3.66356164612965
26,"Engineering & Construction","Mumbai",8.00636756765025,64,3.9,558,0.013,-4.3428059215206,6.32435896238131,1.3609765531356,4.15888308335967
10,"Financial Services","Chennai",6.62073965107352,54,4.4,557,0.00872,-4.74213604106125,6.32256523992728,1.48160454092422,3.98898404656427
27,"IT Services & Consulting","Mumbai",8.00636756765025,35,3.6,557,0.033,-3.41124771751566,6.32256523992728,1.28093384546206,3.55534806148941
18,"Software Product","Bangalore / Bengaluru",8.00636756765025,14,3.3,556,0.041,-3.19418321227783,6.32076829425058,1.19392246847243,2.63905732961526
28,"Healthcare","Other",8.00636756765025,110,3.7,556,0.017,-4.07454193492592,6.32076829425058,1.30833281965018,4.70048036579242
120,"Other","Chennai",8.00636756765025,48,3.6,556,0.024,-3.72970144863419,6.32076829425058,1.28093384546206,3.87120101090789
66,"Other","Other",6.62073965107352,80,4,556,0.021,-3.86323284125871,6.32076829425058,1.38629436111989,4.38202663467388
NA,"Other","Mumbai",6.62073965107352,45,3.9,556,0.025,-3.68887945411394,6.32076829425058,1.3609765531356,3.80666248977032
35,"Other","Other",6.62073965107352,51,4.1,555,0.021,-3.86323284125871,6.31896811374643,1.41098697371026,3.93182563272433
105,"Other","Chennai",4.83230575857184,21,3.9,555,0.03,-3.50655789731998,6.31896811374643,1.3609765531356,3.04452243772342
30,"Industrial Machinery","Chennai",8.9226582995244,44,3.9,555,0.023,-3.77226106305299,6.31896811374643,1.3609765531356,3.78418963391826
27,"Other","Other",8.00636756765025,64,3.7,555,0.021,-3.86323284125871,6.31896811374643,1.30833281965018,4.15888308335967
44,"Internet","Bangalore / Bengaluru",8.00636756765025,43,3.5,555,0.024,-3.72970144863419,6.31896811374643,1.25276296849537,3.76120011569356
38,"Industrial Machinery","Bangalore / Bengaluru",8.00636756765025,36,3.9,554,0.016,-4.13516655674236,6.31716468674728,1.3609765531356,3.58351893845611
37,"Other","Other",8.00636756765025,17,3.6,554,0.024,-3.72970144863419,6.31716468674728,1.28093384546206,2.83321334405622
41,"Other","Other",8.9226582995244,84,4,554,0.017,-4.07454193492592,6.31716468674728,1.38629436111989,4.43081679884331
39,"Other","Bangalore / Bengaluru",6.62073965107352,23,3.9,553,0.02,-3.91202300542815,6.31535800152233,1.3609765531356,3.13549421592915
4,"Education & Training","New Delhi",6.62073965107352,93,4,553,0.011,-4.50986000618377,6.31535800152233,1.38629436111989,4.53259949315326
5,"Other","Bangalore / Bengaluru",8.00636756765025,39,4.2,553,0.015,-4.19970507787993,6.31535800152233,1.43508452528932,3.66356164612965
67,"Internet","New Delhi",5.85936070647464,NA,4.9,553,0.00117,-6.75075153017247,6.31535800152233,1.58923520511658,NA
40,"Other","Other",5.85936070647464,30,4.1,554,0.02,-3.91202300542815,6.31716468674728,1.41098697371026,3.40119738166216
9,"Other","Bangalore / Bengaluru",10.3089526606443,97,4.1,552,0.015,-4.19970507787993,6.31354804627709,1.41098697371026,4.57471097850338
56,"Other","Bangalore / Bengaluru",10.3089526606443,156,4,552,0.014,-4.26869794936688,6.31354804627709,1.38629436111989,5.04985600724954
25,"Industrial Machinery","Mumbai",8.00636756765025,23,3.9,551,0.013,-4.3428059215206,6.31173480915291,1.3609765531356,3.13549421592915
8,"Other","Other",8.00636756765025,51,3.7,551,0.026,-3.64965874096066,6.31173480915291,1.30833281965018,3.93182563272433
29,"Other","Mumbai",6.62073965107352,64,3.8,551,0.016,-4.13516655674236,6.31173480915291,1.33500106673234,4.15888308335967
51,"IT Services & Consulting","Bangalore / Bengaluru",8.9226582995244,11,3.1,552,0.036,-3.32423634052603,6.31354804627709,1.1314021114911,2.39789527279837
81,NA,"Other",8.00636756765025,NA,3.6,551,0.02,-3.91202300542815,6.31173480915291,1.28093384546206,NA
NA,"Other","Pune",NA,13,3.7,551,0.033,-3.41124771751566,6.31173480915291,1.30833281965018,2.56494935746154
40,"Software Product","Other",8.9226582995244,7,3.3,550,0.043,-3.14655516328857,6.30991827822652,1.19392246847243,1.94591014905531
125,"Other","Other",6.62073965107352,107,3.9,550,0.017,-4.07454193492592,6.30991827822652,1.3609765531356,4.67282883446191
32,"Other","New Delhi",8.00636756765025,57,3.7,550,0.013,-4.3428059215206,6.30991827822652,1.30833281965018,4.04305126783455
50,"Other","Mumbai",8.00636756765025,41,4.1,548,0.011,-4.50986000618377,6.30627528694802,1.41098697371026,3.71357206670431
19,"IT Services & Consulting","Chennai",6.62073965107352,11,3.7,548,0.041,-3.19418321227783,6.30627528694802,1.30833281965018,2.39789527279837
41,"Other","Other",6.62073965107352,29,3.2,548,0.021,-3.86323284125871,6.30627528694802,1.16315080980568,3.36729582998647
18,"Auto Components","Other",8.00636756765025,25,4.1,547,0.017,-4.07454193492592,6.30444880242198,1.41098697371026,3.2188758248682
11,"IT Services & Consulting","Other",8.00636756765025,10,4.4,546,0.012,-4.42284862919414,6.30261897574491,1.48160454092422,2.30258509299405
11,"IT Services & Consulting","Mumbai",8.00636756765025,16,3.4,546,0.025,-3.68887945411394,6.30261897574491,1.22377543162212,2.77258872223978
40,"IT Services & Consulting","Bangalore / Bengaluru",8.00636756765025,17,1.5,546,0.00105,-6.85896511481271,6.30261897574491,0.405465108108164,2.83321334405622
50,"Engineering & Construction","Chennai",8.00636756765025,30,3.7,546,0.026,-3.64965874096066,6.30261897574491,1.30833281965018,3.40119738166216
35,"Healthcare","New Delhi",4.83230575857184,95,3.9,544,0.017,-4.07454193492592,6.29894924685594,1.3609765531356,4.55387689160054
24,"Engineering & Construction","Other",NA,71,3.9,543,0.018,-4.01738352108597,6.29710931993394,1.3609765531356,4.26267987704132
28,"Internet","Other",NA,74,3.6,543,0.019,-3.9633162998157,6.29710931993394,1.28093384546206,4.30406509320417
23,"Other","Bangalore / Bengaluru",8.00636756765025,80,4.3,543,0.019,-3.9633162998157,6.29710931993394,1.45861502269952,4.38202663467388
51,"IT Services & Consulting","Other",8.00636756765025,23,3.8,542,0.02,-3.91202300542815,6.29526600143965,1.33500106673234,3.13549421592915
9,"Other","Other",6.62073965107352,24,4.4,542,0.011,-4.50986000618377,6.29526600143965,1.48160454092422,3.17805383034795
20,"Engineering & Construction","Other",8.00636756765025,69,4.1,542,0.016,-4.13516655674236,6.29526600143965,1.41098697371026,4.23410650459726
44,"Other","Other",8.00636756765025,13,4.3,542,0.032,-3.44201937618241,6.29526600143965,1.45861502269952,2.56494935746154
14,"Other","Other",8.00636756765025,75,4.1,542,0.018,-4.01738352108597,6.29526600143965,1.41098697371026,4.31748811353631
11,"Software Product","Pune",6.62073965107352,40,4.2,541,0.039,-3.24419363285249,6.29341927884648,1.43508452528932,3.68887945411394
78,"Other","Pune",6.62073965107352,88,4.2,541,0.011,-4.50986000618377,6.29341927884648,1.43508452528932,4.47733681447821
6,"Other","Other",6.62073965107352,80,3.5,540,0.023,-3.77226106305299,6.29156913955832,1.25276296849537,4.38202663467388
6,"Other","Other",8.00636756765025,72,4.6,540,0.011,-4.50986000618377,6.29156913955832,1.52605630349505,4.27666611901606
23,"Other","New Delhi",5.85936070647464,85,3.8,540,0.017,-4.07454193492592,6.29156913955832,1.33500106673234,4.44265125649032
38,"Other","Other",8.00636756765025,48,4.1,540,0.018,-4.01738352108597,6.29156913955832,1.41098697371026,3.87120101090789
68,"Auto Components","Chennai",8.00636756765025,16,3.8,540,0.019,-3.9633162998157,6.29156913955832,1.33500106673234,2.77258872223978
48,"IT Services & Consulting","Other",8.00636756765025,11,3,540,0.035,-3.35240721749272,6.29156913955832,1.09861228866811,2.39789527279837
48,"Engineering & Construction","Chennai",8.00636756765025,54,3.9,540,0.019,-3.9633162998157,6.29156913955832,1.3609765531356,3.98898404656427
28,"IT Services & Consulting","Bangalore / Bengaluru",8.00636756765025,14,3.4,540,0.046,-3.07911388249304,6.29156913955832,1.22377543162212,2.63905732961526
68,"Industrial Machinery","Pune",8.00636756765025,13,3.9,540,0.022,-3.81671282562382,6.29156913955832,1.3609765531356,2.56494935746154
44,"Auto Components","Bangalore / Bengaluru",6.62073965107352,14,4.3,539,0.015,-4.19970507787993,6.289715570909,1.45861502269952,2.63905732961526
48,"Other","Other",8.00636756765025,116,4.1,539,0.00577,-5.15508319846213,6.289715570909,1.41098697371026,4.75359019110636
29,"Other","Other",8.00636756765025,22,3.4,540,0.04,-3.2188758248682,6.29156913955832,1.22377543162212,3.09104245335832
26,"Other","Other",6.62073965107352,53,3.8,539,0.023,-3.77226106305299,6.289715570909,1.33500106673234,3.97029191355212
35,"Other","Other",8.00636756765025,83,3.9,539,0.017,-4.07454193492592,6.289715570909,1.3609765531356,4.4188406077966
31,"Engineering & Construction","Chennai",8.00636756765025,31,3.7,538,0.069,-2.67364877438488,6.28785856016178,1.30833281965018,3.43398720448515
29,"Other","Bangalore / Bengaluru",10.3089526606443,38,4,538,0.039,-3.24419363285249,6.28785856016178,1.38629436111989,3.63758615972639
57,"Auto Components","Pune",8.00636756765025,19,4,538,0.028,-3.57555076880693,6.28785856016178,1.38629436111989,2.94443897916644
42,"Other","New Delhi",8.00636756765025,188,4,539,0.012,-4.42284862919414,6.289715570909,1.38629436111989,5.23644196282995
24,"Other","Pune",8.00636756765025,36,4.1,537,0.021,-3.86323284125871,6.28599809450886,1.41098697371026,3.58351893845611
29,"Other","New Delhi",8.00636756765025,92,3.8,537,0.018,-4.01738352108597,6.28599809450886,1.33500106673234,4.52178857704904
13,"Other","Mumbai",5.85936070647464,127,4.2,537,0.015,-4.19970507787993,6.28599809450886,1.43508452528932,4.84418708645859
14,"Financial Services","Other",8.00636756765025,18,3.5,538,0.06,-2.81341071676004,6.28785856016178,1.25276296849537,2.89037175789616
41,"Other","Other",8.00636756765025,20,3.7,537,0.019,-3.9633162998157,6.28599809450886,1.30833281965018,2.99573227355399
95,"Software Product","Bangalore / Bengaluru",8.00636756765025,8,3.2,537,0.05,-2.99573227355399,6.28599809450886,1.16315080980568,2.07944154167984
19,"Other","Other",8.00636756765025,77,3.9,537,0.017,-4.07454193492592,6.28599809450886,1.3609765531356,4.34380542185368
11,"Internet","Bangalore / Bengaluru",8.00636756765025,28,3.7,536,0.021,-3.86323284125871,6.2841341610708,1.30833281965018,3.3322045101752
9,"IT Services & Consulting","Other",8.00636756765025,18,3.4,536,0.027,-3.61191841297781,6.2841341610708,1.22377543162212,2.89037175789616
11,"Pharma","Bangalore / Bengaluru",8.00636756765025,18,3.7,535,0.041,-3.19418321227783,6.28226674689601,1.30833281965018,2.89037175789616
42,"Other","Other",8.9226582995244,56,4,535,0.012,-4.42284862919414,6.28226674689601,1.38629436111989,4.02535169073515
52,"Internet","Bangalore / Bengaluru",8.00636756765025,24,3,534,0.03,-3.50655789731998,6.2803958389602,1.09861228866811,3.17805383034795
7,"Auto Components","Bangalore / Bengaluru",10.3089526606443,12,3.4,534,0.028,-3.57555076880693,6.2803958389602,1.22377543162212,2.484906649788
109,"Other","Other",8.00636756765025,109,3.9,533,0.017,-4.07454193492592,6.27852142416584,1.3609765531356,4.69134788222914
21,"Other","Chennai",8.00636756765025,9,3.9,532,0.021,-3.86323284125871,6.27664348934164,1.3609765531356,2.19722457733622
63,"IT Services & Consulting","Other",8.00636756765025,7,3.3,532,0.045,-3.10109278921182,6.27664348934164,1.19392246847243,1.94591014905531
28,"Software Product","Bangalore / Bengaluru",6.62073965107352,14,3.6,531,0.017,-4.07454193492592,6.27476202124194,1.28093384546206,2.63905732961526
90,"Other","Other",8.00636756765025,41,3.7,531,0.017,-4.07454193492592,6.27476202124194,1.30833281965018,3.71357206670431
16,"Other","Chennai",8.00636756765025,131,3.9,531,0.021,-3.86323284125871,6.27476202124194,1.3609765531356,4.87519732320115
95,"Financial Services","Mumbai",8.00636756765025,59,3.2,531,0.016,-4.13516655674236,6.27476202124194,1.16315080980568,4.07753744390572
47,"Engineering & Construction","Other",5.85936070647464,25,3.7,531,0.022,-3.81671282562382,6.27476202124194,1.30833281965018,3.2188758248682
26,"Engineering & Construction","Bangalore / Bengaluru",8.00636756765025,19,3.8,532,0.018,-4.01738352108597,6.27664348934164,1.33500106673234,2.94443897916644
32,"Other","Other",8.00636756765025,80,3.8,530,0.018,-4.01738352108597,6.27287700654617,1.33500106673234,4.38202663467388
29,"Other","New Delhi",5.85936070647464,112,4.3,530,0.014,-4.26869794936688,6.27287700654617,1.45861502269952,4.71849887129509
23,"Other","Chennai",8.00636756765025,144,4.1,530,0.018,-4.01738352108597,6.27287700654617,1.41098697371026,4.969813299576
33,NA,"Other",8.00636756765025,NA,1,530,0.00024,-8.33487163462228,6.27287700654617,0,NA
30,"IT Services & Consulting","Pune",8.00636756765025,7,3.7,529,0.03,-3.50655789731998,6.2709884318583,1.30833281965018,1.94591014905531
8,"Other","Mumbai",8.00636756765025,110,3.8,529,0.015,-4.19970507787993,6.2709884318583,1.33500106673234,4.70048036579242
28,"Other","Mumbai",8.00636756765025,45,3.8,528,0.023,-3.77226106305299,6.26909628370626,1.33500106673234,3.80666248977032
10,"Pharma","Other",11.9183905730784,18,3.7,529,0.028,-3.57555076880693,6.2709884318583,1.30833281965018,2.89037175789616
20,"Other","Other",5.85936070647464,88,3.8,529,0.017,-4.07454193492592,6.2709884318583,1.33500106673234,4.47733681447821
177,"Other","Other",8.00636756765025,72,4.1,528,0.015,-4.19970507787993,6.26909628370626,1.41098697371026,4.27666611901606
